iShares S&P 500 Growth ETF
Inception Date,"22-may-2000"
Fund Holdings as of,"28-feb-2018"
Total Net Assets,"20,782,327,068.30"
,"129,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
"DIS","WALT DISNEY","Equity","0.60","103.16","1,203,634.00","124,166,883.44","124,166,883.44","Consumo discrecional","2270726","US2546871060","New York Stock Exchange Inc."
"CELG","CELGENE CORP","Equity","0.56","87.12","1,334,983.00","116,303,718.96","116,303,718.96","Cuidado de la Salud","2182348","US1510201049","NASDAQ"
"BMY","BRISTOL MYERS SQUIBB","Equity","0.56","66.20","1,748,377.00","115,742,557.40","115,742,557.40","Cuidado de la Salud","2126335","US1101221083","New York Stock Exchange Inc."
"HON","HONEYWELL INTERNATIONAL INC","Equity","0.55","151.11","762,146.00","115,167,882.06","115,167,882.06","Industriales","2020459","US4385161066","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.55","62.95","1,811,914.00","114,059,986.30","114,059,986.30","Productos básicos de consumo","2692632","US02209S1033","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.54","78.73","1,439,712.00","113,348,525.76","113,348,525.76","Cuidado de la Salud","2369174","US3755581036","NASDAQ"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Equity","0.54","341.93","328,813.00","112,431,029.09","112,431,029.09","Consumo discrecional","BZ6VT82","US16119P1084","NASDAQ"
"SCHW","CHARLES SCHWAB CORP","Equity","0.52","53.02","2,023,056.00","107,262,429.12","107,262,429.12","Financieros","2779397","US8085131055","New York Stock Exchange Inc."
"ACN","ACCENTURE PLC CLASS A","Equity","0.51","161.01","660,151.00","106,290,912.51","106,290,912.51","Tecnología de la Información","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"AMAT","APPLIED MATERIAL INC","Equity","0.50","57.59","1,808,639.00","104,159,520.01","104,159,520.01","Tecnología de la Información","2046552","US0382221051","NASDAQ"
"TMO","THERMO FISHER SCIENTIFIC INC","Equity","0.49","208.58","489,560.00","102,112,424.80","102,112,424.80","Cuidado de la Salud","2886907","US8835561023","New York Stock Exchange Inc."
"AMT","AMERICAN TOWER REIT CORP","Equity","0.49","139.33","727,174.00","101,317,153.42","101,317,153.42","Bienes Raíces","B7FBFL2","US03027X1000","New York Stock Exchange Inc."
"NKE","NIKE INC CLASS B","Equity","0.48","67.03","1,492,729.00","100,057,624.87","100,057,624.87","Consumo discrecional","2640147","US6541061031","New York Stock Exchange Inc."
"BDX","BECTON DICKINSON","Equity","0.48","222.02","449,312.00","99,756,250.24","99,756,250.24","Cuidado de la Salud","2087807","US0758871091","New York Stock Exchange Inc."
"MU","MICRON TECHNOLOGY INC","Equity","0.46","48.81","1,956,613.00","95,502,280.53","95,502,280.53","Tecnología de la Información","2588184","US5951121038","NASDAQ"
"ATVI","ACTIVISION BLIZZARD INC","Equity","0.45","73.13","1,282,316.00","93,775,769.08","93,775,769.08","Tecnología de la Información","2575818","US00507V1098","NASDAQ"
"MRK","MERCK & CO INC","Equity","0.45","54.22","1,716,021.00","93,042,658.62","93,042,658.62","Cuidado de la Salud","2778844","US58933Y1055","New York Stock Exchange Inc."
"LMT","LOCKHEED MARTIN CORP","Equity","0.44","352.44","262,285.00","92,439,725.40","92,439,725.40","Industriales","2522096","US5398301094","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.43","130.25","694,167.00","90,415,251.75","90,415,251.75","Industriales","2914734","US9078181081","New York Stock Exchange Inc."
"SYK","STRYKER CORP","Equity","0.43","162.16","545,888.00","88,521,198.08","88,521,198.08","Cuidado de la Salud","2853688","US8636671013","New York Stock Exchange Inc."
"SBUX","STARBUCKS CORP","Equity","0.42","57.10","1,544,416.00","88,186,153.60","88,186,153.60","Consumo discrecional","2842255","US8552441094","NASDAQ"
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","0.42","115.32","752,221.00","86,746,125.72","86,746,125.72","Tecnología de la Información","2065308","US0530151036","NASDAQ"
"LOW","LOWES COMPANIES INC","Equity","0.41","89.59","960,299.00","86,033,187.41","86,033,187.41","Consumo discrecional","2536763","US5486611073","New York Stock Exchange Inc."
"ITW","ILLINOIS TOOL INC","Equity","0.41","161.44","522,969.00","84,428,115.36","84,428,115.36","Industriales","2457552","US4523081093","New York Stock Exchange Inc."
"SPGI","S&P GLOBAL INC","Equity","0.40","191.80","432,599.00","82,972,488.20","82,972,488.20","Financieros","BYV2325","US78409V1044","New York Stock Exchange Inc."
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Equity","0.39","82.02","1,000,015.00","82,021,230.30","82,021,230.30","Tecnología de la Información","2257019","US1924461023","NASDAQ"
"CI","CIGNA CORP","Equity","0.39","195.89","418,313.00","81,943,333.57","81,943,333.57","Cuidado de la Salud","2196479","US1255091092","New York Stock Exchange Inc."
"CSX","CSX CORP","Equity","0.39","53.72","1,515,734.00","81,425,230.48","81,425,230.48","Industriales","2160753","US1264081035","NASDAQ"
"CAT","CATERPILLAR INC","Equity","0.39","154.63","524,786.00","81,147,659.18","81,147,659.18","Industriales","2180201","US1491231015","New York Stock Exchange Inc."
"ISRG","INTUITIVE SURGICAL INC","Equity","0.39","426.45","190,094.00","81,065,586.30","81,065,586.30","Cuidado de la Salud","2871301","US46120E6023","NASDAQ"
"MDT","MEDTRONIC PLC","Equity","0.38","79.89","987,588.00","78,898,405.32","78,898,405.32","Cuidado de la Salud","BTN1Y11","IE00BTN1Y115","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","0.37","77.02","1,002,665.00","77,225,258.30","77,225,258.30","Cuidado de la Salud","2516152","US5324571083","New York Stock Exchange Inc."
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Equity","0.35","141.21","519,636.00","73,377,799.56","73,377,799.56","Consumo discrecional","2210614","US5719032022","NASDAQ"
"ICE","INTERCONTINENTAL EXCHANGE INC","Equity","0.35","73.08","992,826.00","72,555,724.08","72,555,724.08","Financieros","BFSSDS9","US45866F1049","New York Stock Exchange Inc."
"AXP","AMERICAN EXPRESS","Equity","0.34","97.51","733,547.00","71,528,167.97","71,528,167.97","Financieros","2026082","US0258161092","New York Stock Exchange Inc."
"BIIB","BIOGEN INC INC","Equity","0.34","288.99","247,482.00","71,519,823.18","71,519,823.18","Cuidado de la Salud","2455965","US09062X1037","NASDAQ"
"VRTX","VERTEX PHARMACEUTICALS INC","Equity","0.34","166.03","428,823.00","71,197,482.69","71,197,482.69","Cuidado de la Salud","2931034","US92532F1003","NASDAQ"
"EBAY","EBAY INC","Equity","0.34","42.86","1,647,216.00","70,599,677.76","70,599,677.76","Tecnología de la Información","2293819","US2786421030","NASDAQ"
"NOC","NORTHROP GRUMMAN CORP","Equity","0.34","350.04","200,885.00","70,317,785.40","70,317,785.40","Industriales","2648806","US6668071029","New York Stock Exchange Inc."
"INTU","INTUIT INC","Equity","0.33","166.86","412,214.00","68,782,028.04","68,782,028.04","Tecnología de la Información","2459020","US4612021034","NASDAQ"
"BLK","BLACKROCK INC","Equity","0.33","549.43","123,205.00","67,692,523.15","67,692,523.15","Financieros","2494504","US09247X1019","New York Stock Exchange Inc."
"ZTS","ZOETIS INC CLASS A","Equity","0.32","80.86","824,539.00","66,672,223.54","66,672,223.54","Cuidado de la Salud","B95WG16","US98978V1035","New York Stock Exchange Inc."
"RTN","RAYTHEON","Equity","0.31","217.51","299,348.00","65,111,183.48","65,111,183.48","Industriales","2758051","US7551115071","New York Stock Exchange Inc."
"EA","ELECTRONIC ARTS INC","Equity","0.31","123.70","522,645.00","64,651,186.50","64,651,186.50","Tecnología de la Información","2310194","US2855121099","NASDAQ"
"CME","CME GROUP INC CLASS A","Equity","0.31","166.16","386,969.00","64,298,769.04","64,298,769.04","Financieros","2965839","US12572Q1058","NASDAQ"
"BSX","BOSTON SCIENTIFIC CORP","Equity","0.30","27.26","2,323,562.00","63,340,300.12","63,340,300.12","Cuidado de la Salud","2113434","US1011371077","New York Stock Exchange Inc."
"STZ","CONSTELLATION BRANDS INC CLASS A","Equity","0.30","215.48","292,444.00","63,015,833.12","63,015,833.12","Productos básicos de consumo","2170473","US21036P1084","New York Stock Exchange Inc."
"NEE","NEXTERA ENERGY INC","Equity","0.30","152.15","407,274.00","61,966,739.10","61,966,739.10","Servicios","2328915","US65339F1012","New York Stock Exchange Inc."
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.29","104.41","569,645.00","59,476,634.45","59,476,634.45","Industriales","2517382","US9113121068","New York Stock Exchange Inc."
"FDX","FEDEX CORP","Equity","0.28","246.41","237,942.00","58,631,288.22","58,631,288.22","Industriales","2142784","US31428X1063","New York Stock Exchange Inc."
"WM","WASTE MANAGEMENT INC","Equity","0.28","86.32","675,945.00","58,347,572.40","58,347,572.40","Industriales","2937667","US94106L1098","New York Stock Exchange Inc."
"QCOM","QUALCOMM INC","Equity","0.27","65.00","872,960.00","56,742,400.00","56,742,400.00","Tecnología de la Información","2714923","US7475251036","NASDAQ"
"PGR","PROGRESSIVE CORP","Equity","0.27","57.58","984,342.00","56,678,412.36","56,678,412.36","Financieros","2705024","US7433151039","New York Stock Exchange Inc."
"ILMN","ILLUMINA INC","Equity","0.27","228.02","247,627.00","56,463,908.54","56,463,908.54","Cuidado de la Salud","2613990","US4523271090","NASDAQ"
"ADI","ANALOG DEVICES INC","Equity","0.27","90.15","623,593.00","56,216,908.95","56,216,908.95","Tecnología de la Información","2032067","US0326541051","NASDAQ"
"SHW","SHERWIN WILLIAMS","Equity","0.27","401.58","139,593.00","56,057,756.94","56,057,756.94","Materiales","2804211","US8243481061","New York Stock Exchange Inc."
"PLD","PROLOGIS REIT INC","Equity","0.26","60.68","900,331.00","54,632,085.08","54,632,085.08","Bienes Raíces","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"ANTM","ANTHEM INC","Equity","0.26","235.38","230,322.00","54,213,192.36","54,213,192.36","Cuidado de la Salud","BSPHGL4","US0367521038","New York Stock Exchange Inc."
"LRCX","LAM RESEARCH CORP","Equity","0.25","191.86","273,909.00","52,552,180.74","52,552,180.74","Tecnología de la Información","2502247","US5128071082","NASDAQ"
"EL","ESTEE LAUDER INC CLASS A","Equity","0.25","138.44","379,595.00","52,551,131.80","52,551,131.80","Productos básicos de consumo","2320524","US5184391044","New York Stock Exchange Inc."
"GD","GENERAL DYNAMICS CORP","Equity","0.25","222.45","234,954.00","52,265,517.30","52,265,517.30","Industriales","2365161","US3695501086","New York Stock Exchange Inc."
"EQIX","EQUINIX REIT INC","Equity","0.25","392.10","132,379.00","51,905,805.90","51,905,805.90","Bienes Raíces","BVLZX12","US29444U7000","NASDAQ"
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","0.25","110.06","469,111.00","51,630,356.66","51,630,356.66","Bienes Raíces","BTGQCX1","US22822V1017","New York Stock Exchange Inc."
"FISV","FISERV INC","Equity","0.24","143.39","353,784.00","50,729,087.76","50,729,087.76","Tecnología de la Información","2342034","US3377381088","NASDAQ"
"AET","AETNA INC","Equity","0.23","177.06","275,889.00","48,848,906.34","48,848,906.34","Cuidado de la Salud","2695921","US00817Y1082","New York Stock Exchange Inc."
"CL","COLGATE-PALMOLIVE","Equity","0.23","68.97","698,339.00","48,164,440.83","48,164,440.83","Productos básicos de consumo","2209106","US1941621039","New York Stock Exchange Inc."
"DE","DEERE","Equity","0.23","160.87","298,539.00","48,025,968.93","48,025,968.93","Industriales","2261203","US2441991054","New York Stock Exchange Inc."
"EW","EDWARDS LIFESCIENCES CORP","Equity","0.23","133.67","359,134.00","48,005,441.78","48,005,441.78","Cuidado de la Salud","2567116","US28176E1082","New York Stock Exchange Inc."
"ROP","ROPER TECHNOLOGIES INC","Equity","0.23","275.09","173,569.00","47,747,096.21","47,747,096.21","Industriales","2749602","US7766961061","New York Stock Exchange Inc."
"MON","MONSANTO","Equity","0.23","123.37","386,543.00","47,687,809.91","47,687,809.91","Materiales","2654320","US61166W1018","New York Stock Exchange Inc."
"APH","AMPHENOL CORP CLASS A","Equity","0.23","91.39","518,527.00","47,388,182.53","47,388,182.53","Tecnología de la Información","2145084","US0320951017","New York Stock Exchange Inc."
"MCO","MOODYS CORP","Equity","0.23","166.88","282,225.00","47,097,708.00","47,097,708.00","Financieros","2252058","US6153691059","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.22","111.90","410,911.00","45,980,940.90","45,980,940.90","Financieros","2702337","US74144T1088","NASDAQ"
"RHT","RED HAT INC","Equity","0.21","147.40","300,448.00","44,286,035.20","44,286,035.20","Tecnología de la Información","2447218","US7565771026","New York Stock Exchange Inc."
"TEL","TE CONNECTIVITY LTD","Equity","0.21","103.09","429,414.00","44,268,289.26","44,268,289.26","Tecnología de la Información","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"MNST","MONSTER BEVERAGE CORP","Equity","0.21","63.37","698,149.00","44,241,702.13","44,241,702.13","Productos básicos de consumo","BZ07BW4","US61174X1090","NASDAQ"
"GLW","CORNING INC","Equity","0.21","29.08","1,469,542.00","42,734,281.36","42,734,281.36","Tecnología de la Información","2224701","US2193501051","New York Stock Exchange Inc."
"REGN","REGENERON PHARMACEUTICALS INC","Equity","0.20","320.44","130,282.00","41,747,564.08","41,747,564.08","Cuidado de la Salud","2730190","US75886F1075","NASDAQ"
"DLTR","DOLLAR TREE INC","Equity","0.20","102.64","402,607.00","41,323,582.48","41,323,582.48","Consumo discrecional","2272476","US2567461080","NASDAQ"
"APTV","APTIV PLC","Equity","0.20","91.33","449,923.00","41,091,467.59","41,091,467.59","Consumo discrecional","B783TY6","JE00B783TY65","New York Stock Exchange Inc."
"MMC","MARSH & MCLENNAN INC","Equity","0.20","83.02","492,239.00","40,865,681.78","40,865,681.78","Financieros","2567741","US5717481023","New York Stock Exchange Inc."
"TJX","TJX INC","Equity","0.19","82.68","484,489.00","40,057,550.52","40,057,550.52","Consumo discrecional","2989301","US8725401090","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.19","153.51","257,703.00","39,559,987.53","39,559,987.53","Bienes Raíces","2812452","US8288061091","New York Stock Exchange Inc."
"COL","ROCKWELL COLLINS INC","Equity","0.18","137.72","276,186.00","38,036,335.92","38,036,335.92","Industriales","2767228","US7743411016","New York Stock Exchange Inc."
"PX","PRAXAIR INC","Equity","0.18","149.75","252,810.00","37,858,297.50","37,858,297.50","Materiales","2699291","US74005P1049","New York Stock Exchange Inc."
"A","AGILENT TECHNOLOGIES INC","Equity","0.18","68.59","545,791.00","37,435,804.69","37,435,804.69","Cuidado de la Salud","2520153","US00846U1016","New York Stock Exchange Inc."
"LUV","SOUTHWEST AIRLINES","Equity","0.17","57.84","618,896.00","35,796,944.64","35,796,944.64","Industriales","2831543","US8447411088","New York Stock Exchange Inc."
"MCHP","MICROCHIP TECHNOLOGY INC","Equity","0.17","88.93","397,258.00","35,328,153.94","35,328,153.94","Tecnología de la Información","2592174","US5950171042","NASDAQ"
"AON","AON PLC CLASS A","Equity","0.17","140.32","249,476.00","35,006,472.32","35,006,472.32","Financieros","B5BT0K0","GB00B5BT0K07","New York Stock Exchange Inc."
"EOG","EOG RESOURCES INC","Equity","0.17","101.42","342,132.00","34,699,027.44","34,699,027.44","Energía","2318024","US26875P1012","New York Stock Exchange Inc."
"CERN","CERNER CORP","Equity","0.17","64.16","536,523.00","34,423,315.68","34,423,315.68","Cuidado de la Salud","2185284","US1567821046","NASDAQ"
"SWKS","SKYWORKS SOLUTIONS INC","Equity","0.16","109.25","311,792.00","34,063,276.00","34,063,276.00","Tecnología de la Información","2961053","US83088M1027","NASDAQ"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Equity","0.16","97.18","350,048.00","34,017,664.64","34,017,664.64","Tecnología de la Información","2769796","US31620M1062","New York Stock Exchange Inc."
"ROST","ROSS STORES INC","Equity","0.16","78.09","430,215.00","33,595,489.35","33,595,489.35","Consumo discrecional","2746711","US7782961038","NASDAQ"
"BAX","BAXTER INTERNATIONAL INC","Equity","0.15","67.79","475,108.00","32,207,571.32","32,207,571.32","Cuidado de la Salud","2085102","US0718131099","New York Stock Exchange Inc."
"ALGN","ALIGN TECHNOLOGY INC","Equity","0.15","262.52","122,523.00","32,164,737.96","32,164,737.96","Cuidado de la Salud","2679204","US0162551016","NASDAQ"
"EMR","EMERSON ELECTRIC","Equity","0.15","71.06","446,853.00","31,753,374.18","31,753,374.18","Industriales","2313405","US2910111044","New York Stock Exchange Inc."
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Equity","0.15","157.27","199,479.00","31,372,062.33","31,372,062.33","Bienes Raíces","BZ6TS23","US78410G1040","NASDAQ"
"GPN","GLOBAL PAYMENTS INC","Equity","0.15","113.39","270,078.00","30,624,144.42","30,624,144.42","Tecnología de la Información","2712013","US37940X1028","New York Stock Exchange Inc."
"D","DOMINION ENERGY INC","Equity","0.15","74.07","413,174.00","30,603,798.18","30,603,798.18","Servicios","2542049","US25746U1097","New York Stock Exchange Inc."
"NSC","NORFOLK SOUTHERN CORP","Equity","0.15","139.08","217,936.00","30,310,538.88","30,310,538.88","Industriales","2641894","US6558441084","New York Stock Exchange Inc."
"KLAC","KLA TENCOR CORP","Equity","0.14","113.31","266,121.00","30,154,170.51","30,154,170.51","Tecnología de la Información","2480138","US4824801009","NASDAQ"
"AME","AMETEK INC","Equity","0.14","75.74","391,166.00","29,626,912.84","29,626,912.84","Industriales","2089212","US0311001004","New York Stock Exchange Inc."
"CNC","CENTENE CORP","Equity","0.14","101.42","291,904.00","29,604,903.68","29,604,903.68","Cuidado de la Salud","2807061","US15135B1017","New York Stock Exchange Inc."
"MSI","MOTOROLA SOLUTIONS INC","Equity","0.14","106.15","274,903.00","29,180,953.45","29,180,953.45","Tecnología de la Información","B5BKPQ4","US6200763075","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","0.14","110.92","263,025.00","29,174,733.00","29,174,733.00","Productos básicos de consumo","2491839","US4943681035","New York Stock Exchange Inc."
"IDXX","IDEXX LABORATORIES INC","Equity","0.13","187.23","148,087.00","27,726,329.01","27,726,329.01","Cuidado de la Salud","2459202","US45168D1046","NASDAQ"
"PSA","PUBLIC STORAGE REIT","Equity","0.13","194.44","142,513.00","27,710,227.72","27,710,227.72","Bienes Raíces","2852533","US74460D1090","New York Stock Exchange Inc."
"NTAP","NETAPP INC","Equity","0.13","60.55","457,462.00","27,699,324.10","27,699,324.10","Tecnología de la Información","2630643","US64110D1046","NASDAQ"
"WAT","WATER CORP CORP","Equity","0.13","204.64","134,889.00","27,603,684.96","27,603,684.96","Cuidado de la Salud","2937689","US9418481035","New York Stock Exchange Inc."
"SWK","STANLEY BLACK & DECKER INC","Equity","0.13","159.19","171,696.00","27,332,286.24","27,332,286.24","Industriales","B3Q2FJ4","US8545021011","New York Stock Exchange Inc."
"AMP","AMERIPRISE FINANCE INC","Equity","0.13","156.44","173,149.00","27,087,429.56","27,087,429.56","Financieros","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"ROK","ROCKWELL AUTOMATION INC","Equity","0.13","180.80","149,728.00","27,070,822.40","27,070,822.40","Industriales","2754060","US7739031091","New York Stock Exchange Inc."
"MTD","METTLER TOLEDO INC","Equity","0.13","616.22","43,448.00","26,773,526.56","26,773,526.56","Cuidado de la Salud","2126249","US5926881054","New York Stock Exchange Inc."
"ADSK","AUTODESK INC","Equity","0.13","117.47","227,089.00","26,676,144.83","26,676,144.83","Tecnología de la Información","2065159","US0527691069","NASDAQ"
"ECL","ECOLAB INC","Equity","0.13","130.45","203,274.00","26,517,093.30","26,517,093.30","Materiales","2304227","US2788651006","New York Stock Exchange Inc."
"FTV","FORTIVE CORP","Equity","0.13","76.80","343,227.00","26,359,833.60","26,359,833.60","Industriales","BYT3MK1","US34959J1088","New York Stock Exchange Inc."
"ALL","ALLSTATE CORP","Equity","0.13","92.26","285,434.00","26,334,140.84","26,334,140.84","Financieros","2019952","US0200021014","New York Stock Exchange Inc."
"DXC","DXC TECHNOLOGY","Equity","0.12","102.54","251,877.00","25,827,467.58","25,827,467.58","Tecnología de la Información","BYXD7B3","US23355L1061","New York Stock Exchange Inc."
"HCA","HCA HEALTHCARE INC","Equity","0.12","99.25","259,663.00","25,771,552.75","25,771,552.75","Cuidado de la Salud","B4MGBG6","US40412C1018","New York Stock Exchange Inc."
"VFC","VF CORP","Equity","0.12","74.57","344,162.00","25,664,160.34","25,664,160.34","Consumo discrecional","2928683","US9182041080","New York Stock Exchange Inc."
"INCY","INCYTE CORP","Equity","0.12","85.16","297,611.00","25,344,552.76","25,344,552.76","Cuidado de la Salud","2471950","US45337C1027","NASDAQ"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.12","1.00","25,295,393.00","25,295,393.31","25,295,393.31","Liquidez","-","US0669224778","-"
"URI","UNITED RENTALS INC","Equity","0.12","175.09","143,494.00","25,124,364.46","25,124,364.46","Industriales","2134781","US9113631090","New York Stock Exchange Inc."
"TSS","TOTAL SYSTEM SERVICES INC","Equity","0.12","87.95","284,059.00","24,982,989.05","24,982,989.05","Tecnología de la Información","2897697","US8919061098","New York Stock Exchange Inc."
