iShares S&P 500 Growth ETF
Inception Date,"22-may-2000"
Fund Holdings as of,"30-nov-2017"
Total Net Assets,"20,148,330,533.64"
,"132,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
"PCLN","THE PRICELINE GROUP INC","Equity","0.67","1,739.71","77,559.00","134,930,167.89","134,930,167.89","Consumo discrecional","2779063","US7415034039","NASDAQ"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.66","121.45","1,088,901.00","132,247,026.45","132,247,026.45","Industriales","2517382","US9113121068","New York Stock Exchange Inc."
"SBUX","STARBUCKS CORP","Equity","0.66","57.82","2,282,711.00","131,986,350.02","131,986,350.02","Consumo discrecional","2842255","US8552441094","NASDAQ"
"NFLX","NETFLIX INC","Equity","0.64","187.58","682,568.00","128,036,105.44","128,036,105.44","Consumo discrecional","2857817","US64110L1061","NASDAQ"
"LMT","LOCKHEED MARTIN CORP","Equity","0.63","319.12","396,106.00","126,405,346.72","126,405,346.72","Industriales","2522096","US5398301094","New York Stock Exchange Inc."
"CELG","CELGENE CORP","Equity","0.62","100.83","1,236,845.00","124,711,081.35","124,711,081.35","Cuidado de la Salud","2182348","US1510201049","NASDAQ"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.60","153.97","781,016.00","120,253,033.52","120,253,033.52","Tecnología de la Información","2005973","US4592001014","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","0.58","18.29","6,433,192.00","117,663,081.68","117,663,081.68","Industriales","2380498","US3696041033","New York Stock Exchange Inc."
"CRM","SALESFORCE.COM INC","Equity","0.56","104.32","1,079,406.00","112,603,633.92","112,603,633.92","Tecnología de la Información","2310525","US79466L3024","New York Stock Exchange Inc."
"TWX","TIME WARNER INC","Equity","0.56","91.51","1,229,653.00","112,525,546.03","112,525,546.03","Consumo discrecional","B63QTN2","US8873173038","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.55","175.66","634,462.00","111,449,594.92","111,449,594.92","Cuidado de la Salud","2023607","US0311621009","NASDAQ"
"HON","HONEYWELL INTERNATIONAL INC","Equity","0.55","155.96","711,071.00","110,898,633.16","110,898,633.16","Industriales","2020459","US4385161066","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.55","126.50","873,095.00","110,446,517.50","110,446,517.50","Industriales","2914734","US9078181081","New York Stock Exchange Inc."
"BIIB","BIOGEN INC INC","Equity","0.53","322.17","334,260.00","107,688,544.20","107,688,544.20","Cuidado de la Salud","2455965","US09062X1037","NASDAQ"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Equity","0.51","326.21","318,004.00","103,736,084.84","103,736,084.84","Consumo discrecional","BZ6VT82","US16119P1084","NASDAQ"
"AMT","AMERICAN TOWER REIT CORP","Equity","0.48","143.93","678,501.00","97,656,648.93","97,656,648.93","Bienes Raíces","B7FBFL2","US03027X1000","New York Stock Exchange Inc."
"AET","AETNA INC","Equity","0.47","180.18","523,958.00","94,406,752.44","94,406,752.44","Cuidado de la Salud","2695921","US00817Y1082","New York Stock Exchange Inc."
"SCHW","CHARLES SCHWAB CORP","Equity","0.46","48.79","1,884,181.00","91,929,190.99","91,929,190.99","Financieros","2779397","US8085131055","New York Stock Exchange Inc."
"GD","GENERAL DYNAMICS CORP","Equity","0.45","207.16","440,290.00","91,210,476.40","91,210,476.40","Industriales","2365161","US3695501086","New York Stock Exchange Inc."
"FDX","FEDEX CORP","Equity","0.45","231.46","390,209.00","90,317,775.14","90,317,775.14","Industriales","2142784","US31428X1063","New York Stock Exchange Inc."
"BMY","BRISTOL MYERS SQUIBB","Equity","0.45","63.19","1,425,939.00","90,105,085.41","90,105,085.41","Cuidado de la Salud","2126335","US1101221083","New York Stock Exchange Inc."
"AMAT","APPLIED MATERIAL INC","Equity","0.44","52.77","1,686,046.00","88,972,647.42","88,972,647.42","Tecnología de la Información","2046552","US0382221051","NASDAQ"
"NOC","NORTHROP GRUMMAN CORP","Equity","0.42","307.40","275,337.00","84,638,593.80","84,638,593.80","Industriales","2648806","US6668071029","New York Stock Exchange Inc."
"ITW","ILLINOIS TOOL INC","Equity","0.41","169.25","489,757.00","82,891,372.25","82,891,372.25","Industriales","2457552","US4523081093","New York Stock Exchange Inc."
"BDX","BECTON DICKINSON","Equity","0.41","228.21","359,317.00","81,999,732.57","81,999,732.57","Cuidado de la Salud","2087807","US0758871091","New York Stock Exchange Inc."
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","0.40","114.46","702,729.00","80,434,361.34","80,434,361.34","Tecnología de la Información","2065308","US0530151036","NASDAQ"
"SYK","STRYKER CORP","Equity","0.39","156.00","508,696.00","79,356,576.00","79,356,576.00","Cuidado de la Salud","2853688","US8636671013","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.39","55.15","1,407,464.00","77,621,639.60","77,621,639.60","Financieros","2736035","US9029733048","New York Stock Exchange Inc."
"TJX","TJX INC","Equity","0.38","75.55","1,006,395.00","76,033,142.25","76,033,142.25","Consumo discrecional","2989301","US8725401090","New York Stock Exchange Inc."
"ATVI","ACTIVISION BLIZZARD INC","Equity","0.37","62.40","1,193,808.00","74,493,619.20","74,493,619.20","Tecnología de la Información","2575818","US00507V1098","NASDAQ"
"TMO","THERMO FISHER SCIENTIFIC INC","Equity","0.37","192.76","386,070.00","74,418,853.20","74,418,853.20","Cuidado de la Salud","2886907","US8835561023","New York Stock Exchange Inc."
"NKE","NIKE INC CLASS B","Equity","0.36","60.42","1,184,737.00","71,581,809.54","71,581,809.54","Consumo discrecional","2640147","US6541061031","New York Stock Exchange Inc."
"LOW","LOWES COMPANIES INC","Equity","0.35","83.37","854,702.00","71,256,505.74","71,256,505.74","Consumo discrecional","2536763","US5486611073","New York Stock Exchange Inc."
"ISRG","INTUITIVE SURGICAL INC","Equity","0.35","399.78","176,925.00","70,731,076.50","70,731,076.50","Cuidado de la Salud","2871301","US46120E6023","NASDAQ"
"CAT","CATERPILLAR INC","Equity","0.34","141.15","486,178.00","68,624,024.70","68,624,024.70","Industriales","2180201","US1491231015","New York Stock Exchange Inc."
"MMC","MARSH & MCLENNAN INC","Equity","0.34","83.93","810,803.00","68,050,695.79","68,050,695.79","Financieros","2567741","US5717481023","New York Stock Exchange Inc."
"SPGI","S&P GLOBAL INC","Equity","0.33","165.48","406,452.00","67,259,676.96","67,259,676.96","Financieros","BYV2325","US78409V1044","New York Stock Exchange Inc."
"ICE","INTERCONTINENTAL EXCHANGE INC","Equity","0.33","71.45","931,135.00","66,529,595.75","66,529,595.75","Financieros","BFSSDS9","US45866F1049","New York Stock Exchange Inc."
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Equity","0.31","127.00","495,000.00","62,865,000.00","62,865,000.00","Consumo discrecional","2210614","US5719032022","NASDAQ"
"SLB","SCHLUMBERGER NV","Equity","0.31","62.85","988,738.00","62,142,183.30","62,142,183.30","Energía","2779201","AN8068571086","New York Stock Exchange Inc."
"INTU","INTUIT INC","Equity","0.30","157.22","385,227.00","60,565,388.94","60,565,388.94","Tecnología de la Información","2459020","US4612021034","NASDAQ"
"HUM","HUMANA INC","Equity","0.30","260.86","228,782.00","59,680,072.52","59,680,072.52","Cuidado de la Salud","2445063","US4448591028","New York Stock Exchange Inc."
"STZ","CONSTELLATION BRANDS INC CLASS A","Equity","0.29","217.59","272,086.00","59,203,192.74","59,203,192.74","Productos básicos de consumo","2170473","US21036P1084","New York Stock Exchange Inc."
"RTN","RAYTHEON","Equity","0.29","191.15","307,798.00","58,835,587.70","58,835,587.70","Industriales","2758051","US7551115071","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.29","1.00","58,605,483.00","58,605,483.15","58,605,483.15","Liquidez","-","US0669224778","-"
"NEE","NEXTERA ENERGY INC","Equity","0.28","158.04","363,076.00","57,380,531.04","57,380,531.04","Servicios","2328915","US65339F1012","New York Stock Exchange Inc."
"EQIX","EQUINIX REIT INC","Equity","0.28","464.49","123,335.00","57,287,874.15","57,287,874.15","Bienes Raíces","BVLZX12","US29444U7000","NASDAQ"
"BSX","BOSTON SCIENTIFIC CORP","Equity","0.28","26.28","2,171,904.00","57,077,637.12","57,077,637.12","Cuidado de la Salud","2113434","US1011371077","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","0.28","84.64","673,532.00","57,007,748.48","57,007,748.48","Cuidado de la Salud","2516152","US5324571083","New York Stock Exchange Inc."
"CL","COLGATE-PALMOLIVE","Equity","0.28","72.45","780,411.00","56,540,776.95","56,540,776.95","Productos básicos de consumo","2209106","US1941621039","New York Stock Exchange Inc."
"AON","AON PLC CLASS A","Equity","0.28","140.22","402,590.00","56,451,169.80","56,451,169.80","Financieros","B5BT0K0","GB00B5BT0K07","New York Stock Exchange Inc."
"ZTS","ZOETIS INC CLASS A","Equity","0.28","72.29","776,942.00","56,165,137.18","56,165,137.18","Cuidado de la Salud","B95WG16","US98978V1035","New York Stock Exchange Inc."
"PLD","PROLOGIS REIT INC","Equity","0.28","66.23","841,937.00","55,761,487.51","55,761,487.51","Bienes Raíces","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"MON","MONSANTO","Equity","0.27","118.34","465,995.00","55,145,848.30","55,145,848.30","Materiales","2654320","US61166W1018","New York Stock Exchange Inc."
"AXP","AMERICAN EXPRESS","Equity","0.27","97.71","557,388.00","54,462,381.48","54,462,381.48","Financieros","2026082","US0258161092","New York Stock Exchange Inc."
"LUV","SOUTHWEST AIRLINES","Equity","0.26","60.67","871,747.00","52,888,890.49","52,888,890.49","Industriales","2831543","US8447411088","New York Stock Exchange Inc."
"WM","WASTE MANAGEMENT INC","Equity","0.26","82.25","640,488.00","52,680,138.00","52,680,138.00","Industriales","2937667","US94106L1098","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.26","161.75","324,821.00","52,539,796.75","52,539,796.75","Bienes Raíces","2812452","US8288061091","New York Stock Exchange Inc."
"EA","ELECTRONIC ARTS INC","Equity","0.26","106.35","488,803.00","51,984,199.05","51,984,199.05","Tecnología de la Información","2310194","US2855121099","NASDAQ"
"CSX","CSX CORP","Equity","0.25","55.75","911,015.00","50,789,086.25","50,789,086.25","Industriales","2160753","US1264081035","NASDAQ"
"CME","CME GROUP INC CLASS A","Equity","0.25","149.54","338,996.00","50,693,461.84","50,693,461.84","Financieros","2965839","US12572Q1058","NASDAQ"
"ADI","ANALOG DEVICES INC","Equity","0.25","86.11","579,946.00","49,939,150.06","49,939,150.06","Tecnología de la Información","2032067","US0326541051","NASDAQ"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Equity","0.25","94.33","526,377.00","49,653,142.41","49,653,142.41","Tecnología de la Información","2769796","US31620M1062","New York Stock Exchange Inc."
"LRCX","LAM RESEARCH CORP","Equity","0.25","192.33","256,993.00","49,427,463.69","49,427,463.69","Tecnología de la Información","2502247","US5128071082","NASDAQ"
"EOG","EOG RESOURCES INC","Equity","0.24","102.32","475,470.00","48,650,090.40","48,650,090.40","Energía","2318024","US26875P1012","New York Stock Exchange Inc."
"DHR","DANAHER CORP","Equity","0.24","94.36","511,073.00","48,224,848.28","48,224,848.28","Cuidado de la Salud","2250870","US2358511028","New York Stock Exchange Inc."
"BLK","BLACKROCK INC","Equity","0.24","501.19","95,706.00","47,966,890.14","47,966,890.14","Financieros","2494504","US09247X1019","New York Stock Exchange Inc."
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","0.23","113.00","417,876.00","47,219,988.00","47,219,988.00","Bienes Raíces","BTGQCX1","US22822V1017","New York Stock Exchange Inc."
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Equity","0.23","72.28","652,066.00","47,131,330.48","47,131,330.48","Tecnología de la Información","2257019","US1924461023","NASDAQ"
"ROST","ROSS STORES INC","Equity","0.23","76.03","615,633.00","46,806,576.99","46,806,576.99","Consumo discrecional","2746711","US7782961038","NASDAQ"
"GLW","CORNING INC","Equity","0.23","32.39","1,429,446.00","46,299,755.94","46,299,755.94","Tecnología de la Información","2224701","US2193501051","New York Stock Exchange Inc."
"YUM","YUM BRANDS INC","Equity","0.23","83.47","545,707.00","45,550,163.29","45,550,163.29","Consumo discrecional","2098876","US9884981013","New York Stock Exchange Inc."
"REGN","REGENERON PHARMACEUTICALS INC","Equity","0.22","361.86","121,153.00","43,840,424.58","43,840,424.58","Cuidado de la Salud","2730190","US75886F1075","NASDAQ"
"FISV","FISERV INC","Equity","0.22","131.45","333,206.00","43,799,928.70","43,799,928.70","Tecnología de la Información","2342034","US3377381088","NASDAQ"
"APH","AMPHENOL CORP CLASS A","Equity","0.22","90.59","483,348.00","43,786,495.32","43,786,495.32","Tecnología de la Información","2145084","US0320951017","New York Stock Exchange Inc."
"PXD","PIONEER NATURAL RESOURCE","Equity","0.21","156.04","269,444.00","42,044,041.76","42,044,041.76","Energía","2690830","US7237871071","New York Stock Exchange Inc."
"CMI","CUMMINS INC","Equity","0.21","167.40","249,477.00","41,762,449.80","41,762,449.80","Industriales","2240202","US2310211063","New York Stock Exchange Inc."
"DFS","DISCOVER FINANCIAL SERVICES","Equity","0.21","70.60","589,230.00","41,599,638.00","41,599,638.00","Financieros","B1YLC43","US2547091080","New York Stock Exchange Inc."
"D","DOMINION ENERGY INC","Equity","0.20","84.13","477,957.00","40,210,522.41","40,210,522.41","Servicios","2542049","US25746U1097","New York Stock Exchange Inc."
"MCO","MOODYS CORP","Equity","0.20","151.82","262,153.00","39,800,068.46","39,800,068.46","Financieros","2252058","US6153691059","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.20","181.33","218,705.00","39,657,777.65","39,657,777.65","Bienes Raíces","2131179","US0534841012","New York Stock Exchange Inc."
"HCN","WELLTOWER INC","Equity","0.20","67.46","584,172.00","39,408,243.12","39,408,243.12","Bienes Raíces","BYVYHH4","US95040Q1040","New York Stock Exchange Inc."
"ROK","ROCKWELL AUTOMATION INC","Equity","0.19","193.08","203,139.00","39,222,078.12","39,222,078.12","Industriales","2754060","US7739031091","New York Stock Exchange Inc."
"EW","EDWARDS LIFESCIENCES CORP","Equity","0.19","117.20","334,268.00","39,176,209.60","39,176,209.60","Cuidado de la Salud","2567116","US28176E1082","New York Stock Exchange Inc."
"PX","PRAXAIR INC","Equity","0.19","153.92","252,673.00","38,891,428.16","38,891,428.16","Materiales","2699291","US74005P1049","New York Stock Exchange Inc."
"ALXN","ALEXION PHARMACEUTICALS INC","Equity","0.19","109.81","351,937.00","38,646,201.97","38,646,201.97","Cuidado de la Salud","2036070","US0153511094","NASDAQ"
"DLTR","DOLLAR TREE INC","Equity","0.19","102.76","374,813.00","38,515,783.88","38,515,783.88","Consumo discrecional","2272476","US2567461080","NASDAQ"
"BCR","C R BARD INC","Equity","0.19","335.94","114,608.00","38,501,411.52","38,501,411.52","Cuidado de la Salud","2077905","US0673831097","New York Stock Exchange Inc."
"DLR","DIGITAL REALTY TRUST REIT INC TRUS","Equity","0.19","116.70","323,897.00","37,798,779.90","37,798,779.90","Bienes Raíces","B03GQS4","US2538681030","New York Stock Exchange Inc."
"DE","DEERE","Equity","0.18","149.86","248,062.00","37,174,571.32","37,174,571.32","Industriales","2261203","US2441991054","New York Stock Exchange Inc."
"ILMN","ILLUMINA INC","Equity","0.18","230.03","159,582.00","36,708,647.46","36,708,647.46","Cuidado de la Salud","2613990","US4523271090","NASDAQ"
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.18","70.50","518,462.00","36,551,571.00","36,551,571.00","Energía","2655408","US6745991058","New York Stock Exchange Inc."
"DG","DOLLAR GENERAL CORP","Equity","0.18","88.08","412,327.00","36,317,762.16","36,317,762.16","Consumo discrecional","B5B1S13","US2566771059","New York Stock Exchange Inc."
"FTV","FORTIVE CORP","Equity","0.18","74.65","482,754.00","36,037,586.10","36,037,586.10","Industriales","BYT3MK1","US34959J1088","New York Stock Exchange Inc."
"SHW","SHERWIN WILLIAMS","Equity","0.18","399.42","89,770.00","35,855,933.40","35,855,933.40","Materiales","2804211","US8243481061","New York Stock Exchange Inc."
"RHT","RED HAT INC","Equity","0.18","126.76","280,448.00","35,549,588.48","35,549,588.48","Tecnología de la Información","2447218","US7565771026","New York Stock Exchange Inc."
"CERN","CERNER CORP","Equity","0.17","70.69","498,597.00","35,245,821.93","35,245,821.93","Cuidado de la Salud","2185284","US1567821046","NASDAQ"
"IR","INGERSOLL RAND PLC","Equity","0.17","87.62","401,695.00","35,196,515.90","35,196,515.90","Industriales","B633030","IE00B6330302","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","0.17","119.76","290,779.00","34,823,693.04","34,823,693.04","Productos básicos de consumo","2491839","US4943681035","New York Stock Exchange Inc."
"PAYX","PAYCHEX INC","Equity","0.17","67.31","504,177.00","33,936,153.87","33,936,153.87","Tecnología de la Información","2674458","US7043261079","NASDAQ"
"HAL","HALLIBURTON","Equity","0.16","41.78","793,138.00","33,137,305.64","33,137,305.64","Energía","2405302","US4062161017","New York Stock Exchange Inc."
"ORLY","OREILLY AUTOMOTIVE INC","Equity","0.16","236.21","139,296.00","32,903,108.16","32,903,108.16","Consumo discrecional","B65LWX6","US67103H1077","NASDAQ"
"VRTX","VERTEX PHARMACEUTICALS INC","Equity","0.16","144.29","227,455.00","32,819,481.95","32,819,481.95","Cuidado de la Salud","2931034","US92532F1003","NASDAQ"
"PSA","PUBLIC STORAGE REIT","Equity","0.16","213.12","153,423.00","32,697,509.76","32,697,509.76","Bienes Raíces","2852533","US74460D1090","New York Stock Exchange Inc."
"CBS","CBS CORP CLASS B","Equity","0.16","56.06","576,207.00","32,302,164.42","32,302,164.42","Consumo discrecional","B0SRLH6","US1248572026","New York Stock Exchange Inc."
"APD","AIR PRODUCTS AND CHEMICALS INC","Equity","0.16","163.04","196,721.00","32,073,391.84","32,073,391.84","Materiales","2011602","US0091581068","New York Stock Exchange Inc."
"MCHP","MICROCHIP TECHNOLOGY INC","Equity","0.16","86.99","368,364.00","32,043,984.36","32,043,984.36","Tecnología de la Información","2592174","US5950171042","NASDAQ"
"NEM","NEWMONT MINING CORP","Equity","0.15","36.99","841,088.00","31,111,845.12","31,111,845.12","Materiales","2636607","US6516391066","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","0.15","135.92","226,293.00","30,757,744.56","30,757,744.56","Materiales","2304227","US2788651006","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","0.15","686.76","44,404.00","30,494,891.04","30,494,891.04","Consumo discrecional","2065955","US0533321024","New York Stock Exchange Inc."
"SWKS","SKYWORKS SOLUTIONS INC","Equity","0.15","104.74","290,815.00","30,459,963.10","30,459,963.10","Tecnología de la Información","2961053","US83088M1027","NASDAQ"
"EMR","EMERSON ELECTRIC","Equity","0.15","64.82","465,987.00","30,205,277.34","30,205,277.34","Industriales","2313405","US2910111044","New York Stock Exchange Inc."
"ALGN","ALIGN TECHNOLOGY INC","Equity","0.15","260.88","114,181.00","29,787,539.28","29,787,539.28","Cuidado de la Salud","2679204","US0162551016","NASDAQ"
"GIS","GENERAL MILLS INC","Equity","0.14","56.56","500,668.00","28,317,782.08","28,317,782.08","Productos básicos de consumo","2367026","US3703341046","New York Stock Exchange Inc."
"HRS","HARRIS CORP","Equity","0.14","144.50","189,543.00","27,388,963.50","27,388,963.50","Tecnología de la Información","2412001","US4138751056","New York Stock Exchange Inc."
"INCY","INCYTE CORP","Equity","0.13","98.99","270,769.00","26,803,423.31","26,803,423.31","Cuidado de la Salud","2471950","US45337C1027","NASDAQ"
"PH","PARKER-HANNIFIN CORP","Equity","0.13","187.49","142,794.00","26,772,447.06","26,772,447.06","Industriales","2671501","US7010941042","New York Stock Exchange Inc."
"TEL","TE CONNECTIVITY LTD","Equity","0.13","94.44","279,651.00","26,410,240.44","26,410,240.44","Tecnología de la Información","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"VMC","VULCAN MATERIALS","Equity","0.13","125.65","209,732.00","26,352,825.80","26,352,825.80","Materiales","2931205","US9291601097","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.13","66.82","390,154.00","26,070,090.28","26,070,090.28","Bienes Raíces","2319157","US29476L1070","New York Stock Exchange Inc."
"UAL","UNITED CONTINENTAL HOLDINGS INC","Equity","0.13","63.32","409,278.00","25,915,482.96","25,915,482.96","Industriales","B4QG225","US9100471096","New York Stock Exchange Inc."
"AWK","AMERICAN WATER WORKS INC","Equity","0.13","91.56","282,793.00","25,892,527.08","25,892,527.08","Servicios","B2R3PV1","US0304201033","New York Stock Exchange Inc."
"EL","ESTEE LAUDER INC CLASS A","Equity","0.13","124.83","204,830.00","25,568,928.90","25,568,928.90","Productos básicos de consumo","2320524","US5184391044","New York Stock Exchange Inc."
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.13","31.94","800,315.00","25,562,061.10","25,562,061.10","Consumo discrecional","BBM4S68","US90130A1016","NASDAQ"
"MTD","METTLER TOLEDO INC","Equity","0.13","629.21","40,517.00","25,493,701.57","25,493,701.57","Cuidado de la Salud","2126249","US5926881054","New York Stock Exchange Inc."
